druh_duchodu_kod,druh_duchodu,pohlavi_kod,pohlavi,referencni_obdobi,vyse_duchodu_kod,vyse_duchodu,pocet_nove_priznanych_duchodu
PK_SR,Starobní důchod SR,M,Muž,2009,I14000T14499,14000-14499,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I1T2999,1-2999,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I3000T3499,3000-3499,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I3500T3999,3500-3999,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I4000T4199,4000-4199,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I4200T4399,4200-4399,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I4400T4599,4400-4599,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I4600T4799,4600-4799,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I4800T4999,4800-4999,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I5000T5199,5000-5199,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I5200T5399,5200-5399,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I5400T5599,5400-5599,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I5600T5799,5600-5799,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I5800T5999,5800-5999,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I6000T6199,6000-6199,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I6200T6399,6200-6399,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I6400T6599,6400-6599,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I6600T6799,6600-6799,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I6800T6999,6800-6999,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I7000T7199,7000-7199,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I7200T7399,7200-7399,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I7400T7599,7400-7599,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I7600T7799,7600-7799,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I7800T7999,7800-7999,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I8000T8199,8000-8199,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I8200T8399,8200-8399,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I8400T8599,8400-8599,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I8600T8799,8600-8799,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I8800T8999,8800-8999,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I9000T9199,9000-9199,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I9200T9399,9200-9399,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I9400T9599,9400-9599,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I9600T9799,9600-9799,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I9800T9999,9800-9999,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I_GE14500,14500+,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I_T,Celkem,0.0
PK_SR,Starobní důchod SR,M,Muž,2009,I_X,Neudáno,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I10000T10199,10000-10199,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I10200T10399,10200-10399,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I10400T10599,10400-10599,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I10600T10799,10600-10799,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I10800T10999,10800-10999,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I11000T11499,11000-11499,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I11500T11999,11500-11999,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I12000T12499,12000-12499,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I12500T12999,12500-12999,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I13000T13499,13000-13499,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I13500T13999,13500-13999,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I14000T14499,14000-14499,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I1T2999,1-2999,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I3000T3499,3000-3499,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I3500T3999,3500-3999,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I4000T4199,4000-4199,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I4200T4399,4200-4399,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I4400T4599,4400-4599,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I4600T4799,4600-4799,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I4800T4999,4800-4999,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I5000T5199,5000-5199,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I5200T5399,5200-5399,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I5400T5599,5400-5599,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I5600T5799,5600-5799,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I5800T5999,5800-5999,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I6000T6199,6000-6199,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I6200T6399,6200-6399,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I6400T6599,6400-6599,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I6600T6799,6600-6799,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I6800T6999,6800-6999,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I7000T7199,7000-7199,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I7200T7399,7200-7399,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I7400T7599,7400-7599,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I7600T7799,7600-7799,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I7800T7999,7800-7999,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I8000T8199,8000-8199,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I8200T8399,8200-8399,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I8400T8599,8400-8599,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I8600T8799,8600-8799,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I8800T8999,8800-8999,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I9000T9199,9000-9199,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I9200T9399,9200-9399,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I9400T9599,9400-9599,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I9600T9799,9600-9799,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I9800T9999,9800-9999,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I_GE14500,14500+,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I_T,Celkem,0.0
PK_SR,Starobní důchod SR,M,Muž,2010,I_X,Neudáno,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I10000T10199,10000-10199,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I10200T10399,10200-10399,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I10400T10599,10400-10599,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I10600T10799,10600-10799,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I10800T10999,10800-10999,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I11000T11499,11000-11499,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I11500T11999,11500-11999,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I12000T12499,12000-12499,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I12500T12999,12500-12999,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I13000T13499,13000-13499,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I13500T13999,13500-13999,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I14000T14499,14000-14499,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I1T2999,1-2999,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I3000T3499,3000-3499,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I3500T3999,3500-3999,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I4000T4199,4000-4199,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I4200T4399,4200-4399,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I4400T4599,4400-4599,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I4600T4799,4600-4799,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I4800T4999,4800-4999,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I5000T5199,5000-5199,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I5200T5399,5200-5399,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I5400T5599,5400-5599,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I5600T5799,5600-5799,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I5800T5999,5800-5999,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I6000T6199,6000-6199,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I6200T6399,6200-6399,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I6400T6599,6400-6599,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I6600T6799,6600-6799,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I6800T6999,6800-6999,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I7000T7199,7000-7199,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I7200T7399,7200-7399,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I7400T7599,7400-7599,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I7600T7799,7600-7799,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I7800T7999,7800-7999,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I8000T8199,8000-8199,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I8200T8399,8200-8399,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I8400T8599,8400-8599,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I8600T8799,8600-8799,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I8800T8999,8800-8999,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I9000T9199,9000-9199,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I9200T9399,9200-9399,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I9400T9599,9400-9599,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I9600T9799,9600-9799,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I9800T9999,9800-9999,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I_GE14500,14500+,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I_T,Celkem,0.0
PK_SR,Starobní důchod SR,M,Muž,2011,I_X,Neudáno,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I10000T10199,10000-10199,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I10200T10399,10200-10399,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I10400T10599,10400-10599,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I10600T10799,10600-10799,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I10800T10999,10800-10999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I11000T11199,11000-11199,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I11200T11399,11200-11399,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I11400T11599,11400-11599,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I11600T11799,11600-11799,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I11800T11999,11800-11999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I12000T12199,12000-12199,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I12200T12399,12200-12399,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I12400T12599,12400-12599,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I12600T12799,12600-12799,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I12800T12999,12800-12999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I13000T13499,13000-13499,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I13500T13999,13500-13999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I14000T14499,14000-14499,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I14500T14999,14500-14999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I15000T15499,15000-15499,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I15500T15999,15500-15999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I16000T16499,16000-16499,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I16500T16999,16500-16999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I17000T17499,17000-17499,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I17500T17999,17500-17999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I1T2999,1-2999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I3000T3499,3000-3499,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I3500T3999,3500-3999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I4000T4499,4000-4499,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I4500T4999,4500-4999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I5000T5199,5000-5199,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I5200T5399,5200-5399,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I5400T5599,5400-5599,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I5600T5799,5600-5799,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I5800T5999,5800-5999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I6000T6199,6000-6199,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I6200T6399,6200-6399,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I6400T6599,6400-6599,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I6600T6799,6600-6799,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I6800T6999,6800-6999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I7000T7199,7000-7199,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I7200T7399,7200-7399,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I7400T7599,7400-7599,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I7600T7799,7600-7799,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I7800T7999,7800-7999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I8000T8199,8000-8199,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I8200T8399,8200-8399,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I8400T8599,8400-8599,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I8600T8799,8600-8799,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I8800T8999,8800-8999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I9000T9199,9000-9199,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I9200T9399,9200-9399,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I9400T9599,9400-9599,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I9600T9799,9600-9799,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I9800T9999,9800-9999,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I_GE18000,18000+,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I_T,Celkem,0.0
PK_SR,Starobní důchod SR,M,Muž,2012,I_X,Neudáno,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I10000T10199,10000-10199,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I10200T10399,10200-10399,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I10400T10599,10400-10599,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I10600T10799,10600-10799,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I10800T10999,10800-10999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I11000T11199,11000-11199,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I11200T11399,11200-11399,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I11400T11599,11400-11599,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I11600T11799,11600-11799,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I11800T11999,11800-11999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I12000T12199,12000-12199,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I12200T12399,12200-12399,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I12400T12599,12400-12599,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I12600T12799,12600-12799,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I12800T12999,12800-12999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I13000T13499,13000-13499,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I13500T13999,13500-13999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I14000T14499,14000-14499,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I14500T14999,14500-14999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I15000T15499,15000-15499,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I15500T15999,15500-15999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I16000T16499,16000-16499,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I16500T16999,16500-16999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I17000T17499,17000-17499,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I17500T17999,17500-17999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I1T2999,1-2999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I3000T3499,3000-3499,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I3500T3999,3500-3999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I4000T4499,4000-4499,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I4500T4999,4500-4999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I5000T5199,5000-5199,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I5200T5399,5200-5399,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I5400T5599,5400-5599,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I5600T5799,5600-5799,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I5800T5999,5800-5999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I6000T6199,6000-6199,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I6200T6399,6200-6399,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I6400T6599,6400-6599,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I6600T6799,6600-6799,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I6800T6999,6800-6999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I7000T7199,7000-7199,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I7200T7399,7200-7399,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I7400T7599,7400-7599,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I7600T7799,7600-7799,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I7800T7999,7800-7999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I8000T8199,8000-8199,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I8200T8399,8200-8399,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I8400T8599,8400-8599,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I8600T8799,8600-8799,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I8800T8999,8800-8999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I9000T9199,9000-9199,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I9200T9399,9200-9399,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I9400T9599,9400-9599,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I9600T9799,9600-9799,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I9800T9999,9800-9999,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I_GE18000,18000+,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I_T,Celkem,0.0
PK_SR,Starobní důchod SR,M,Muž,2013,I_X,Neudáno,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I10000T10199,10000-10199,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I10200T10399,10200-10399,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I10400T10599,10400-10599,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I10600T10799,10600-10799,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I10800T10999,10800-10999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I11000T11199,11000-11199,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I11200T11399,11200-11399,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I11400T11599,11400-11599,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I11600T11799,11600-11799,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I11800T11999,11800-11999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I12000T12199,12000-12199,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I12200T12399,12200-12399,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I12400T12599,12400-12599,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I12600T12799,12600-12799,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I12800T12999,12800-12999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I13000T13499,13000-13499,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I13500T13999,13500-13999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I14000T14499,14000-14499,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I14500T14999,14500-14999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I15000T15499,15000-15499,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I15500T15999,15500-15999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I16000T16499,16000-16499,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I16500T16999,16500-16999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I17000T17499,17000-17499,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I17500T17999,17500-17999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I1T2999,1-2999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I3000T3499,3000-3499,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I3500T3999,3500-3999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I4000T4499,4000-4499,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I4500T4999,4500-4999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I5000T5199,5000-5199,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I5200T5399,5200-5399,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I5400T5599,5400-5599,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I5600T5799,5600-5799,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I5800T5999,5800-5999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I6000T6199,6000-6199,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I6200T6399,6200-6399,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I6400T6599,6400-6599,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I6600T6799,6600-6799,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I6800T6999,6800-6999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I7000T7199,7000-7199,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I7200T7399,7200-7399,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I7400T7599,7400-7599,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I7600T7799,7600-7799,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I7800T7999,7800-7999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I8000T8199,8000-8199,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I8200T8399,8200-8399,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I8400T8599,8400-8599,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I8600T8799,8600-8799,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I8800T8999,8800-8999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I9000T9199,9000-9199,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I9200T9399,9200-9399,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I9400T9599,9400-9599,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I9600T9799,9600-9799,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I9800T9999,9800-9999,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I_GE18000,18000+,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I_T,Celkem,0.0
PK_SR,Starobní důchod SR,M,Muž,2014,I_X,Neudáno,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I10000T10199,10000-10199,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I10200T10399,10200-10399,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I10400T10599,10400-10599,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I10600T10799,10600-10799,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I10800T10999,10800-10999,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I11000T11199,11000-11199,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I11200T11399,11200-11399,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I11400T11599,11400-11599,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I11600T11799,11600-11799,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I11800T11999,11800-11999,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I12000T12199,12000-12199,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I12200T12399,12200-12399,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I12400T12599,12400-12599,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I12600T12799,12600-12799,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I12800T12999,12800-12999,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I13000T13499,13000-13499,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I13500T13999,13500-13999,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I14000T14499,14000-14499,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I14500T14999,14500-14999,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I15000T15499,15000-15499,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I15500T15999,15500-15999,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I16000T16499,16000-16499,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I16500T16999,16500-16999,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I17000T17499,17000-17499,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I17500T17999,17500-17999,0.0
PK_SR,Starobní důchod SR,M,Muž,2015,I1T2999,1-2999,0.0
